tweet,subtask_a,subtask_b,subtask_c
महाराष्ट्र बाॅलीवुड मुक्त कधी होणार? जर बाॅलीवुड महाराष्ट्रात राहिला तर मराठी सिनेसृष्टी कधी समोर नाही जाणार आता बाॅलीवु…,Offensive,TIN,IND
बिहार चा कर्नाटक ची हिमाचल प्रदेश ची आणि भांडण महाराष्ट्रात,Offensive,TIN,IND
खोटं सहज विकलं जातं कारण सत्य विकत घेण्याची प्रत्येकाची ऐपत नसते मनाला वाटेल ते करा पण मनाला लागेल…,Offensive,TIN,IND
‘वाऱ्यावरची वरात या नाटकाचा पहिला प्रयोग १६ सप्टेंबर १९७२ साली मुंबईत झाला होता,Offensive,TIN,IND
नक्कीच,Offensive,TIN,IND
आता तर शेठ वर नाही शेतकऱ्यांवर कीव येत आहे शेतकरी मित्रांनो तुम्ही लढवय्ये आहात तुम्ही खरे आत्मनिर्भ…,Offensive,TIN,IND
आज सायंकाळी ते वाजता ठेवला आहे सर्वांनी यात सहभागी व्हा आणि सहभागी झालेल्या सर्व शिक्षक आं…,Offensive,TIN,IND
लऊडा लवडा,Offensive,TIN,IND
ताई मराठीत लिहा नाही तर येईल,Offensive,TIN,IND
फॉल्लोवेर्स पूर्ण अविश्वसनीय प्रवास सर्वांचे आभार आणि मनःपूर्वक धन्यवाद जय जिजाऊ जय शिवराय,Offensive,TIN,IND
आठवले साहेब मुंबई मधे किती तरी ज़ोपडी तोड़ता तेवा नाही भेटत राज्यपाल यांना आत्ता बरे भेटला तुम्ही…,Offensive,TIN,IND
राम कदम वागण्यात नाही तर बोलण्यात चुकला बीजेपी मग अजितदादा कुठे तुमच्या तोंडात मूतले होते का?,Offensive,TIN,IND
हीच का तुमची शिवसेने चि शिकवण आपली आई म्हणजे दैवत आणि दुसऱ्याची आई म्हणजे रांड,Offensive,TIN,IND
हे वाचा गाढवांनो आणि हे ही सांगा की तुमच्या मॅडम आणि पप्पूने साली काय करार केला चीनी कम्युनि…,Offensive,TIN,IND
१९६६ साली छत्रपती शिवाजी महाराज या जागतिक दर्जाच्या सम्राटाचे नाव () वापरून ज्यांनी शिव सेना स्थापन केली त्यांची…,Offensive,TIN,IND
भक्तांची आधुनिक झासी कंगना रानावत हिचे झाशीच्या राणी बद्दलच वक्तव्य बघा तुम्हाला लाज वाटायला पाहिजे दळभद्री बिंडोक भ…,Offensive,TIN,GRP
शांत राहिले की ही बाळासाहेबांची सेना नाही अन् थोडे अशांत झाले की आतंकी सेना त्यांच्या मतावर तेच ठाम नाहीत मंद भक्त,Offensive,TIN,GRP
यांना पोर्टस्टार म्हणणाऱ्या नालायक जातीच्या ला महाराष्ट्रातील विशिष्ट पक्षाचे कार्यक…,Offensive,TIN,GRP
मरणार लाचारी रक्तात भिणली आहे यांच्या आरश्यासमोर उभे राहू शकत नाहीत म्हणून त्यांची दळभद्री तोंडे घेऊन आपल्या समोर फडकत असतात,Offensive,TIN,GRP
अरे येड्याहो तुम्ही तर मर्चंट नेव्हीतल्या माणसाला भारतीय नौदलाचा अधिकारी करून टाकले होते मूर्खांहो आणि मुंबई महानगरपालिके…,Offensive,TIN,GRP
तेव्हा पाकिट त्यांच्या तोंडात कोंबलेले असतं,Offensive,TIN,GRP
आधी बातमी वाच रे मंद भक्ता तुमच्या सारख्या लोकांसाठी च बनवून ठेवलीय जरा कमी तों…,Offensive,TIN,IND
भाजप तर नालायक आहेचं त्यांची मुजोरी य् सहा वर्षांत खूप वाढली आहे पण अशीच मुजोरी आणि हिंसा हे कम्युनिस्ट वर्षानुव…,Offensive,TIN,GRP
अरे मादरचोद तुमची औकात काय आहे रे भोसडीच्यानो कोणी लवडा विचारत नाही तुम्हाला राजपुत भांडी घासत हो…,Offensive,TIN,IND
